,utterance,session_id,person_id,new_ids,rgb,wav,thr
4731,272.0,15,28,28,77.jpg,272.wav,77.jpg
4732,376.0,15,28,28,77.jpg,376.wav,77.jpg
4733,1280.0,15,28,28,77.jpg,1280.wav,77.jpg
4734,409.0,15,28,28,77.jpg,409.wav,77.jpg
4735,219.0,15,28,28,77.jpg,219.wav,77.jpg
4736,496.0,27,28,28,77.jpg,496.wav,77.jpg
4737,1029.0,27,28,28,77.jpg,1029.wav,77.jpg
4738,752.0,27,28,28,77.jpg,752.wav,77.jpg
4739,257.0,27,28,28,77.jpg,257.wav,77.jpg
4740,1152.0,27,28,28,77.jpg,1152.wav,77.jpg
4741,771.0,27,28,28,77.jpg,771.wav,77.jpg
4742,667.0,27,28,28,72.jpg,667.wav,72.jpg
4743,62.0,13,28,28,77.jpg,62.wav,77.jpg
4744,851.0,13,28,28,77.jpg,851.wav,77.jpg
4745,125.0,13,28,28,77.jpg,125.wav,77.jpg
4746,456.0,13,28,28,77.jpg,456.wav,77.jpg
4747,515.0,13,28,28,77.jpg,515.wav,77.jpg
4748,243.0,13,28,28,77.jpg,243.wav,77.jpg
4749,706.0,14,28,28,77.jpg,706.wav,77.jpg
4750,1277.0,14,28,28,77.jpg,1277.wav,77.jpg
4751,786.0,14,28,28,77.jpg,786.wav,77.jpg
4752,992.0,14,28,28,77.jpg,992.wav,77.jpg
4753,1066.0,14,28,28,77.jpg,1066.wav,77.jpg
4754,1190.0,12,28,28,77.jpg,1190.wav,77.jpg
4755,674.0,12,28,28,77.jpg,674.wav,77.jpg
4756,918.0,12,28,28,77.jpg,918.wav,77.jpg
4757,271.0,12,28,28,77.jpg,271.wav,77.jpg
4758,812.0,16,28,28,77.jpg,812.wav,77.jpg
4759,738.0,16,28,28,77.jpg,738.wav,77.jpg
4760,660.0,16,28,28,77.jpg,660.wav,77.jpg
4761,1171.0,16,28,28,77.jpg,1171.wav,77.jpg
4762,1061.0,16,28,28,77.jpg,1061.wav,77.jpg
4763,1148.0,18,35,35,72.jpg,1148.wav,72.jpg
4764,657.0,18,35,35,77.jpg,657.wav,77.jpg
4765,68.0,18,35,35,77.jpg,68.wav,77.jpg
4766,247.0,18,35,35,77.jpg,247.wav,77.jpg
4767,1010.0,18,35,35,72.jpg,1010.wav,72.jpg
4768,704.0,18,35,35,77.jpg,704.wav,77.jpg
4769,1188.0,18,35,35,72.jpg,1188.wav,72.jpg
4770,56.0,24,35,35,77.jpg,56.wav,77.jpg
4771,567.0,24,35,35,77.jpg,567.wav,77.jpg
4772,292.0,24,35,35,77.jpg,292.wav,77.jpg
4773,766.0,24,35,35,77.jpg,766.wav,77.jpg
4774,622.0,24,35,35,70.jpg,622.wav,70.jpg
4775,319.0,24,35,35,77.jpg,319.wav,77.jpg
4776,137.0,19,35,35,77.jpg,137.wav,77.jpg
4777,245.0,19,35,35,77.jpg,245.wav,77.jpg
4778,1124.0,19,35,35,77.jpg,1124.wav,77.jpg
4779,426.0,19,35,35,77.jpg,426.wav,77.jpg
4780,1038.0,21,35,35,77.jpg,1038.wav,77.jpg
4781,861.0,21,35,35,77.jpg,861.wav,77.jpg
4782,264.0,21,35,35,77.jpg,264.wav,77.jpg
4783,184.0,21,35,35,77.jpg,184.wav,77.jpg
4784,938.0,23,35,35,77.jpg,938.wav,77.jpg
4785,220.0,23,35,35,77.jpg,220.wav,77.jpg
4786,890.0,23,35,35,77.jpg,890.wav,77.jpg
4787,817.0,23,35,35,77.jpg,817.wav,77.jpg
4788,1147.0,23,35,35,77.jpg,1147.wav,77.jpg
4789,115.0,22,35,35,77.jpg,115.wav,77.jpg
4790,897.0,22,35,35,77.jpg,897.wav,77.jpg
4791,564.0,22,35,35,77.jpg,564.wav,77.jpg
4792,1211.0,22,35,35,77.jpg,1211.wav,77.jpg
4793,553.0,28,35,35,77.jpg,553.wav,77.jpg
4794,672.0,28,35,35,77.jpg,672.wav,77.jpg
4795,253.0,28,35,35,77.jpg,253.wav,77.jpg
4796,157.0,28,35,35,77.jpg,157.wav,77.jpg
4797,1140.0,28,35,35,77.jpg,1140.wav,77.jpg
4798,145.0,26,35,35,72.jpg,145.wav,72.jpg
4799,1228.0,26,35,35,77.jpg,1228.wav,77.jpg
4800,1139.0,26,35,35,77.jpg,1139.wav,77.jpg
4801,888.0,26,35,35,77.jpg,888.wav,77.jpg
4802,943.0,17,35,35,77.jpg,943.wav,77.jpg
4803,150.0,17,35,35,77.jpg,150.wav,77.jpg
4804,14.0,17,35,35,77.jpg,14.wav,77.jpg
4805,665.0,17,35,35,77.jpg,665.wav,77.jpg
4806,517.0,11,35,35,77.jpg,517.wav,77.jpg
4807,492.0,11,35,35,77.jpg,492.wav,77.jpg
4808,737.0,11,35,35,77.jpg,737.wav,77.jpg
4809,742.0,11,35,35,77.jpg,742.wav,77.jpg
4810,824.0,11,35,35,77.jpg,824.wav,77.jpg
4811,7.0,11,35,35,77.jpg,7.wav,77.jpg
4812,254.0,29,35,35,77.jpg,254.wav,77.jpg
4813,834.0,29,35,35,50.jpg,834.wav,50.jpg
4814,418.0,29,35,35,50.jpg,418.wav,50.jpg
4815,939.0,29,35,35,77.jpg,939.wav,77.jpg
4816,914.0,29,35,35,77.jpg,914.wav,77.jpg
4817,1287.0,25,35,35,77.jpg,1287.wav,77.jpg
4818,1174.0,25,35,35,77.jpg,1174.wav,77.jpg
4819,778.0,25,35,35,77.jpg,778.wav,77.jpg
4820,80.0,15,35,35,77.jpg,80.wav,77.jpg
4821,448.0,15,35,35,77.jpg,448.wav,77.jpg
4822,807.0,15,35,35,77.jpg,807.wav,77.jpg
4823,556.0,15,35,35,77.jpg,556.wav,77.jpg
4824,215.0,15,35,35,72.jpg,215.wav,72.jpg
4825,57.0,15,35,35,77.jpg,57.wav,77.jpg
4826,221.0,27,35,35,77.jpg,221.wav,77.jpg
4827,796.0,27,35,35,77.jpg,796.wav,77.jpg
4828,301.0,27,35,35,77.jpg,301.wav,77.jpg
4829,870.0,27,35,35,77.jpg,870.wav,77.jpg
4830,532.0,27,35,35,77.jpg,532.wav,77.jpg
4831,500.0,13,35,35,77.jpg,500.wav,77.jpg
4832,920.0,13,35,35,77.jpg,920.wav,77.jpg
4833,1216.0,13,35,35,77.jpg,1216.wav,77.jpg
4834,696.0,13,35,35,77.jpg,696.wav,77.jpg
4835,1163.0,13,35,35,77.jpg,1163.wav,77.jpg
4836,739.0,13,35,35,72.jpg,739.wav,72.jpg
4837,732.0,13,35,35,77.jpg,732.wav,77.jpg
4838,1081.0,14,35,35,77.jpg,1081.wav,77.jpg
4839,1014.0,14,35,35,77.jpg,1014.wav,77.jpg
4840,713.0,14,35,35,77.jpg,713.wav,77.jpg
4841,928.0,14,35,35,77.jpg,928.wav,77.jpg
4842,604.0,14,35,35,77.jpg,604.wav,77.jpg
4843,782.0,12,35,35,77.jpg,782.wav,77.jpg
4844,1150.0,12,35,35,77.jpg,1150.wav,77.jpg
4845,1083.0,12,35,35,77.jpg,1083.wav,77.jpg
4846,1076.0,12,35,35,77.jpg,1076.wav,77.jpg
4847,565.0,16,35,35,77.jpg,565.wav,77.jpg
4848,869.0,16,35,35,77.jpg,869.wav,77.jpg
4849,836.0,16,35,35,77.jpg,836.wav,77.jpg
4850,66.0,16,35,35,77.jpg,66.wav,77.jpg
4851,644.0,16,35,35,77.jpg,644.wav,77.jpg
4852,948.0,18,53,53,77.jpg,948.wav,77.jpg
4853,1281.0,18,53,53,77.jpg,1281.wav,77.jpg
4854,466.0,18,53,53,77.jpg,466.wav,77.jpg
4855,548.0,18,53,53,77.jpg,548.wav,77.jpg
4856,981.0,18,53,53,77.jpg,981.wav,77.jpg
4857,1024.0,18,53,53,77.jpg,1024.wav,77.jpg
4858,1106.0,24,53,53,77.jpg,1106.wav,77.jpg
4859,1192.0,24,53,53,77.jpg,1192.wav,77.jpg
4860,870.0,24,53,53,77.jpg,870.wav,77.jpg
4861,970.0,24,53,53,77.jpg,970.wav,77.jpg
4862,1169.0,19,53,53,77.jpg,1169.wav,77.jpg
4863,987.0,19,53,53,77.jpg,987.wav,77.jpg
4864,1025.0,19,53,53,50.jpg,1025.wav,50.jpg
4865,218.0,19,53,53,77.jpg,218.wav,77.jpg
4866,1188.0,19,53,53,77.jpg,1188.wav,77.jpg
4867,757.0,21,53,53,77.jpg,757.wav,77.jpg
4868,1126.0,21,53,53,77.jpg,1126.wav,77.jpg
4869,408.0,21,53,53,77.jpg,408.wav,77.jpg
4870,519.0,21,53,53,77.jpg,519.wav,77.jpg
4871,633.0,23,53,53,77.jpg,633.wav,77.jpg
4872,541.0,23,53,53,77.jpg,541.wav,77.jpg
4873,650.0,23,53,53,72.jpg,650.wav,72.jpg
4874,259.0,23,53,53,77.jpg,259.wav,77.jpg
4875,1130.0,23,53,53,77.jpg,1130.wav,77.jpg
4876,1014.0,22,53,53,77.jpg,1014.wav,77.jpg
4877,315.0,22,53,53,77.jpg,315.wav,77.jpg
4878,725.0,22,53,53,77.jpg,725.wav,77.jpg
4879,520.0,22,53,53,77.jpg,520.wav,77.jpg
4880,171.0,28,53,53,77.jpg,171.wav,77.jpg
4881,113.0,28,53,53,77.jpg,113.wav,77.jpg
4882,888.0,28,53,53,77.jpg,888.wav,77.jpg
4883,160.0,28,53,53,77.jpg,160.wav,77.jpg
4884,641.0,26,53,53,77.jpg,641.wav,77.jpg
4885,621.0,26,53,53,77.jpg,621.wav,77.jpg
4886,881.0,26,53,53,77.jpg,881.wav,77.jpg
4887,184.0,26,53,53,77.jpg,184.wav,77.jpg
4888,535.0,26,53,53,77.jpg,535.wav,77.jpg
4889,288.0,26,53,53,77.jpg,288.wav,77.jpg
4890,189.0,17,53,53,77.jpg,189.wav,77.jpg
4891,391.0,17,53,53,77.jpg,391.wav,77.jpg
4892,775.0,17,53,53,50.jpg,775.wav,50.jpg
4893,756.0,17,53,53,77.jpg,756.wav,77.jpg
4894,655.0,17,53,53,77.jpg,655.wav,77.jpg
4895,94.0,17,53,53,77.jpg,94.wav,77.jpg
4896,38.0,11,53,53,77.jpg,38.wav,77.jpg
4897,844.0,11,53,53,77.jpg,844.wav,77.jpg
4898,310.0,11,53,53,77.jpg,310.wav,77.jpg
4899,1267.0,11,53,53,77.jpg,1267.wav,77.jpg
4900,102.0,11,53,53,77.jpg,102.wav,77.jpg
4901,221.0,29,53,53,77.jpg,221.wav,77.jpg
4902,968.0,29,53,53,77.jpg,968.wav,77.jpg
4903,935.0,29,53,53,77.jpg,935.wav,77.jpg
4904,883.0,29,53,53,77.jpg,883.wav,77.jpg
4905,509.0,29,53,53,77.jpg,509.wav,77.jpg
4906,1080.0,29,53,53,77.jpg,1080.wav,77.jpg
4907,595.0,25,53,53,50.jpg,595.wav,50.jpg
4908,630.0,25,53,53,77.jpg,630.wav,77.jpg
4909,536.0,25,53,53,77.jpg,536.wav,77.jpg
4910,940.0,25,53,53,77.jpg,940.wav,77.jpg
4911,11.0,25,53,53,77.jpg,11.wav,77.jpg
4912,195.0,25,53,53,77.jpg,195.wav,77.jpg
4913,847.0,25,53,53,77.jpg,847.wav,77.jpg
4914,1182.0,15,53,53,77.jpg,1182.wav,77.jpg
4915,212.0,15,53,53,77.jpg,212.wav,77.jpg
4916,1167.0,15,53,53,77.jpg,1167.wav,77.jpg
4917,402.0,15,53,53,77.jpg,402.wav,77.jpg
4918,753.0,15,53,53,77.jpg,753.wav,77.jpg
4919,49.0,27,53,53,77.jpg,49.wav,77.jpg
4920,17.0,27,53,53,77.jpg,17.wav,77.jpg
4921,320.0,27,53,53,77.jpg,320.wav,77.jpg
4922,97.0,27,53,53,77.jpg,97.wav,77.jpg
4923,382.0,27,53,53,77.jpg,382.wav,77.jpg
4924,1202.0,13,53,53,77.jpg,1202.wav,77.jpg
4925,91.0,13,53,53,77.jpg,91.wav,77.jpg
4926,546.0,13,53,53,72.jpg,546.wav,72.jpg
4927,1154.0,13,53,53,77.jpg,1154.wav,77.jpg
4928,929.0,13,53,53,77.jpg,929.wav,77.jpg
4929,730.0,13,53,53,72.jpg,730.wav,72.jpg
4930,282.0,14,53,53,77.jpg,282.wav,77.jpg
4931,293.0,14,53,53,50.jpg,293.wav,50.jpg
4932,227.0,14,53,53,77.jpg,227.wav,77.jpg
4933,112.0,14,53,53,77.jpg,112.wav,77.jpg
4934,1037.0,14,53,53,77.jpg,1037.wav,77.jpg
4935,270.0,14,53,53,77.jpg,270.wav,77.jpg
4936,36.0,14,53,53,50.jpg,36.wav,50.jpg
4937,706.0,12,53,53,28.jpg,706.wav,28.jpg
4938,1090.0,12,53,53,50.jpg,1090.wav,50.jpg
4939,928.0,12,53,53,77.jpg,928.wav,77.jpg
4940,1001.0,12,53,53,77.jpg,1001.wav,77.jpg
4941,1094.0,12,53,53,77.jpg,1094.wav,77.jpg
4942,936.0,12,53,53,77.jpg,936.wav,77.jpg
4943,898.0,12,53,53,77.jpg,898.wav,77.jpg
4944,504.0,16,53,53,77.jpg,504.wav,77.jpg
4945,975.0,16,53,53,77.jpg,975.wav,77.jpg
4946,605.0,16,53,53,77.jpg,605.wav,77.jpg
4947,308.0,16,53,53,77.jpg,308.wav,77.jpg
4948,810.0,16,53,53,50.jpg,810.wav,50.jpg
4949,957.0,16,53,53,77.jpg,957.wav,77.jpg
4950,983.0,16,53,53,77.jpg,983.wav,77.jpg
4951,726.0,18,73,73,77.jpg,726.wav,77.jpg
4952,624.0,18,73,73,77.jpg,624.wav,77.jpg
4953,492.0,18,73,73,72.jpg,492.wav,72.jpg
4954,140.0,18,73,73,77.jpg,140.wav,77.jpg
4955,1006.0,18,73,73,77.jpg,1006.wav,77.jpg
4956,579.0,18,73,73,77.jpg,579.wav,77.jpg
4957,229.0,24,73,73,77.jpg,229.wav,77.jpg
4958,482.0,24,73,73,77.jpg,482.wav,77.jpg
4959,846.0,24,73,73,77.jpg,846.wav,77.jpg
4960,673.0,24,73,73,77.jpg,673.wav,77.jpg
4961,145.0,19,73,73,72.jpg,145.wav,72.jpg
4962,1015.0,19,73,73,77.jpg,1015.wav,77.jpg
4963,109.0,19,73,73,77.jpg,109.wav,77.jpg
4964,1083.0,19,73,73,77.jpg,1083.wav,77.jpg
4965,1294.0,19,73,73,77.jpg,1294.wav,77.jpg
4966,202.0,19,73,73,77.jpg,202.wav,77.jpg
4967,1062.0,21,73,73,77.jpg,1062.wav,77.jpg
4968,132.0,21,73,73,77.jpg,132.wav,77.jpg
4969,740.0,21,73,73,77.jpg,740.wav,77.jpg
4970,1208.0,21,73,73,77.jpg,1208.wav,77.jpg
4971,1266.0,21,73,73,77.jpg,1266.wav,77.jpg
4972,857.0,23,73,73,77.jpg,857.wav,77.jpg
4973,242.0,23,73,73,77.jpg,242.wav,77.jpg
4974,484.0,23,73,73,77.jpg,484.wav,77.jpg
4975,197.0,23,73,73,77.jpg,197.wav,77.jpg
4976,613.0,23,73,73,72.jpg,613.wav,72.jpg
4977,553.0,22,73,73,77.jpg,553.wav,77.jpg
4978,273.0,22,73,73,77.jpg,273.wav,77.jpg
4979,314.0,22,73,73,77.jpg,314.wav,77.jpg
4980,856.0,22,73,73,77.jpg,856.wav,77.jpg
4981,1041.0,22,73,73,77.jpg,1041.wav,77.jpg
4982,451.0,28,73,73,77.jpg,451.wav,77.jpg
4983,535.0,28,73,73,77.jpg,535.wav,77.jpg
4984,490.0,26,73,73,77.jpg,490.wav,77.jpg
4985,1200.0,26,73,73,77.jpg,1200.wav,77.jpg
4986,1246.0,26,73,73,77.jpg,1246.wav,77.jpg
4987,284.0,26,73,73,77.jpg,284.wav,77.jpg
4988,121.0,26,73,73,77.jpg,121.wav,77.jpg
4989,1214.0,17,73,73,77.jpg,1214.wav,77.jpg
4990,88.0,17,73,73,77.jpg,88.wav,77.jpg
4991,671.0,17,73,73,77.jpg,671.wav,77.jpg
4992,1227.0,17,73,73,77.jpg,1227.wav,77.jpg
4993,452.0,17,73,73,77.jpg,452.wav,77.jpg
4994,505.0,17,73,73,72.jpg,505.wav,72.jpg
4995,504.0,11,73,73,77.jpg,504.wav,77.jpg
4996,1153.0,11,73,73,77.jpg,1153.wav,77.jpg
4997,1276.0,11,73,73,77.jpg,1276.wav,77.jpg
4998,17.0,29,73,73,77.jpg,17.wav,77.jpg
4999,946.0,29,73,73,77.jpg,946.wav,77.jpg
5000,180.0,29,73,73,77.jpg,180.wav,77.jpg
5001,1053.0,29,73,73,77.jpg,1053.wav,77.jpg
5002,62.0,25,73,73,77.jpg,62.wav,77.jpg
5003,1262.0,25,73,73,77.jpg,1262.wav,77.jpg
5004,873.0,25,73,73,77.jpg,873.wav,77.jpg
5005,935.0,25,73,73,77.jpg,935.wav,77.jpg
5006,804.0,25,73,73,77.jpg,804.wav,77.jpg
5007,1102.0,25,73,73,77.jpg,1102.wav,77.jpg
5008,1024.0,25,73,73,77.jpg,1024.wav,77.jpg
5009,954.0,15,73,73,77.jpg,954.wav,77.jpg
5010,10.0,15,73,73,77.jpg,10.wav,77.jpg
5011,855.0,15,73,73,77.jpg,855.wav,77.jpg
5012,732.0,15,73,73,77.jpg,732.wav,77.jpg
5013,999.0,15,73,73,77.jpg,999.wav,77.jpg
5014,392.0,27,73,73,77.jpg,392.wav,77.jpg
5015,1172.0,27,73,73,77.jpg,1172.wav,77.jpg
5016,942.0,27,73,73,77.jpg,942.wav,77.jpg
5017,609.0,27,73,73,77.jpg,609.wav,77.jpg
5018,1047.0,27,73,73,77.jpg,1047.wav,77.jpg
5019,783.0,13,73,73,77.jpg,783.wav,77.jpg
5020,927.0,13,73,73,77.jpg,927.wav,77.jpg
5021,571.0,13,73,73,77.jpg,571.wav,77.jpg
5022,610.0,13,73,73,77.jpg,610.wav,77.jpg
5023,990.0,14,73,73,77.jpg,990.wav,77.jpg
5024,388.0,14,73,73,77.jpg,388.wav,77.jpg
5025,554.0,14,73,73,77.jpg,554.wav,77.jpg
5026,328.0,14,73,73,77.jpg,328.wav,77.jpg
5027,1032.0,14,73,73,77.jpg,1032.wav,77.jpg
5028,532.0,14,73,73,77.jpg,532.wav,77.jpg
5029,390.0,12,73,73,77.jpg,390.wav,77.jpg
5030,1033.0,12,73,73,77.jpg,1033.wav,77.jpg
5031,989.0,12,73,73,77.jpg,989.wav,77.jpg
5032,889.0,12,73,73,77.jpg,889.wav,77.jpg
5033,789.0,12,73,73,77.jpg,789.wav,77.jpg
5034,811.0,12,73,73,77.jpg,811.wav,77.jpg
5035,18.0,16,73,73,77.jpg,18.wav,77.jpg
5036,852.0,16,73,73,77.jpg,852.wav,77.jpg
5037,1094.0,16,73,73,77.jpg,1094.wav,77.jpg
5038,511.0,16,73,73,77.jpg,511.wav,77.jpg
5039,549.0,16,73,73,77.jpg,549.wav,77.jpg
5040,205.0,18,92,92,77.jpg,205.wav,77.jpg
5041,259.0,18,92,92,77.jpg,259.wav,77.jpg
5042,598.0,24,92,92,77.jpg,598.wav,77.jpg
5043,449.0,24,92,92,77.jpg,449.wav,77.jpg
5044,460.0,24,92,92,77.jpg,460.wav,77.jpg
5045,160.0,24,92,92,77.jpg,160.wav,77.jpg
5046,1162.0,24,92,92,77.jpg,1162.wav,77.jpg
5047,975.0,19,92,92,77.jpg,975.wav,77.jpg
5048,897.0,19,92,92,77.jpg,897.wav,77.jpg
5049,525.0,19,92,92,77.jpg,525.wav,77.jpg
5050,965.0,19,92,92,77.jpg,965.wav,77.jpg
5051,973.0,19,92,92,77.jpg,973.wav,77.jpg
5052,848.0,21,92,92,77.jpg,848.wav,77.jpg
5053,678.0,21,92,92,77.jpg,678.wav,77.jpg
5054,634.0,21,92,92,77.jpg,634.wav,77.jpg
5055,1140.0,21,92,92,77.jpg,1140.wav,77.jpg
5056,488.0,21,92,92,77.jpg,488.wav,77.jpg
5057,266.0,23,92,92,77.jpg,266.wav,77.jpg
5058,98.0,23,92,92,50.jpg,98.wav,50.jpg
5059,1013.0,23,92,92,77.jpg,1013.wav,77.jpg
5060,358.0,23,92,92,77.jpg,358.wav,77.jpg
5061,1275.0,23,92,92,77.jpg,1275.wav,77.jpg
5062,55.0,23,92,92,77.jpg,55.wav,77.jpg
5063,1167.0,22,92,92,77.jpg,1167.wav,77.jpg
5064,6.0,22,92,92,77.jpg,6.wav,77.jpg
5065,572.0,22,92,92,77.jpg,572.wav,77.jpg
5066,251.0,22,92,92,77.jpg,251.wav,77.jpg
5067,821.0,22,92,92,77.jpg,821.wav,77.jpg
5068,677.0,28,92,92,77.jpg,677.wav,77.jpg
5069,765.0,28,92,92,77.jpg,765.wav,77.jpg
5070,40.0,28,92,92,77.jpg,40.wav,77.jpg
5071,116.0,28,92,92,77.jpg,116.wav,77.jpg
5072,9.0,28,92,92,77.jpg,9.wav,77.jpg
5073,1038.0,26,92,92,77.jpg,1038.wav,77.jpg
5074,464.0,26,92,92,77.jpg,464.wav,77.jpg
5075,916.0,26,92,92,77.jpg,916.wav,77.jpg
5076,1019.0,26,92,92,50.jpg,1019.wav,50.jpg
5077,745.0,17,92,92,77.jpg,745.wav,77.jpg
5078,478.0,17,92,92,77.jpg,478.wav,77.jpg
5079,373.0,17,92,92,77.jpg,373.wav,77.jpg
5080,319.0,17,92,92,77.jpg,319.wav,77.jpg
5081,16.0,17,92,92,77.jpg,16.wav,77.jpg
5082,700.0,11,92,92,77.jpg,700.wav,77.jpg
5083,68.0,11,92,92,77.jpg,68.wav,77.jpg
5084,1007.0,11,92,92,77.jpg,1007.wav,77.jpg
5085,65.0,11,92,92,77.jpg,65.wav,77.jpg
5086,499.0,11,92,92,77.jpg,499.wav,77.jpg
5087,1164.0,11,92,92,77.jpg,1164.wav,77.jpg
5088,244.0,11,92,92,77.jpg,244.wav,77.jpg
5089,133.0,29,92,92,77.jpg,133.wav,77.jpg
5090,1250.0,29,92,92,77.jpg,1250.wav,77.jpg
5091,546.0,29,92,92,77.jpg,546.wav,77.jpg
5092,368.0,29,92,92,77.jpg,368.wav,77.jpg
5093,264.0,29,92,92,77.jpg,264.wav,77.jpg
5094,701.0,25,92,92,77.jpg,701.wav,77.jpg
5095,580.0,25,92,92,77.jpg,580.wav,77.jpg
5096,615.0,25,92,92,77.jpg,615.wav,77.jpg
5097,623.0,25,92,92,77.jpg,623.wav,77.jpg
5098,1265.0,15,92,92,77.jpg,1265.wav,77.jpg
5099,627.0,15,92,92,77.jpg,627.wav,77.jpg
5100,311.0,15,92,92,77.jpg,311.wav,77.jpg
5101,179.0,15,92,92,77.jpg,179.wav,77.jpg
5102,1116.0,15,92,92,77.jpg,1116.wav,77.jpg
5103,836.0,15,92,92,77.jpg,836.wav,77.jpg
5104,43.0,27,92,92,77.jpg,43.wav,77.jpg
5105,1282.0,27,92,92,77.jpg,1282.wav,77.jpg
5106,144.0,27,92,92,77.jpg,144.wav,77.jpg
5107,951.0,27,92,92,77.jpg,951.wav,77.jpg
5108,1216.0,27,92,92,77.jpg,1216.wav,77.jpg
5109,85.0,13,92,92,77.jpg,85.wav,77.jpg
5110,426.0,13,92,92,77.jpg,426.wav,77.jpg
5111,970.0,13,92,92,77.jpg,970.wav,77.jpg
5112,401.0,14,92,92,72.jpg,401.wav,72.jpg
5113,351.0,14,92,92,77.jpg,351.wav,77.jpg
5114,1072.0,14,92,92,28.jpg,1072.wav,28.jpg
5115,1254.0,14,92,92,77.jpg,1254.wav,77.jpg
5116,36.0,14,92,92,50.jpg,36.wav,50.jpg
5117,101.0,14,92,92,77.jpg,101.wav,77.jpg
5118,669.0,14,92,92,77.jpg,669.wav,77.jpg
5119,387.0,14,92,92,72.jpg,387.wav,72.jpg
5120,908.0,12,92,92,77.jpg,908.wav,77.jpg
5121,790.0,12,92,92,77.jpg,790.wav,77.jpg
5122,210.0,12,92,92,77.jpg,210.wav,77.jpg
5123,690.0,12,92,92,77.jpg,690.wav,77.jpg
5124,1128.0,12,92,92,77.jpg,1128.wav,77.jpg
5125,261.0,12,92,92,77.jpg,261.wav,77.jpg
5126,360.0,16,92,92,77.jpg,360.wav,77.jpg
5127,835.0,16,92,92,77.jpg,835.wav,77.jpg
5128,262.0,16,92,92,77.jpg,262.wav,77.jpg
5129,684.0,16,92,92,77.jpg,684.wav,77.jpg
5130,717.0,18,52,52,77.jpg,717.wav,77.jpg
5131,830.0,18,52,52,77.jpg,830.wav,77.jpg
5132,722.0,18,52,52,77.jpg,722.wav,77.jpg
5133,178.0,18,52,52,77.jpg,178.wav,77.jpg
5134,1291.0,24,52,52,77.jpg,1291.wav,77.jpg
5135,1116.0,24,52,52,77.jpg,1116.wav,77.jpg
5136,863.0,24,52,52,77.jpg,863.wav,77.jpg
5137,1165.0,24,52,52,77.jpg,1165.wav,77.jpg
5138,996.0,24,52,52,77.jpg,996.wav,77.jpg
5139,137.0,19,52,52,77.jpg,137.wav,77.jpg
5140,635.0,19,52,52,72.jpg,635.wav,72.jpg
5141,78.0,19,52,52,77.jpg,78.wav,77.jpg
5142,1257.0,19,52,52,77.jpg,1257.wav,77.jpg
5143,1117.0,19,52,52,77.jpg,1117.wav,77.jpg
5144,29.0,21,52,52,77.jpg,29.wav,77.jpg
5145,899.0,21,52,52,77.jpg,899.wav,77.jpg
5146,130.0,21,52,52,77.jpg,130.wav,77.jpg
5147,892.0,21,52,52,77.jpg,892.wav,77.jpg
5148,131.0,21,52,52,77.jpg,131.wav,77.jpg
5149,604.0,21,52,52,77.jpg,604.wav,77.jpg
5150,419.0,23,52,52,77.jpg,419.wav,77.jpg
5151,752.0,23,52,52,77.jpg,752.wav,77.jpg
5152,472.0,23,52,52,77.jpg,472.wav,77.jpg
5153,493.0,23,52,52,77.jpg,493.wav,77.jpg
5154,338.0,22,52,52,77.jpg,338.wav,77.jpg
5155,868.0,22,52,52,77.jpg,868.wav,77.jpg
5156,1172.0,22,52,52,77.jpg,1172.wav,77.jpg
5157,606.0,28,52,52,77.jpg,606.wav,77.jpg
5158,705.0,28,52,52,77.jpg,705.wav,77.jpg
5159,305.0,28,52,52,72.jpg,305.wav,72.jpg
5160,850.0,28,52,52,77.jpg,850.wav,77.jpg
5161,81.0,28,52,52,77.jpg,81.wav,77.jpg
5162,1058.0,28,52,52,77.jpg,1058.wav,77.jpg
5163,1248.0,26,52,52,77.jpg,1248.wav,77.jpg
5164,832.0,26,52,52,72.jpg,832.wav,72.jpg
5165,1239.0,26,52,52,77.jpg,1239.wav,77.jpg
5166,537.0,26,52,52,77.jpg,537.wav,77.jpg
5167,577.0,26,52,52,77.jpg,577.wav,77.jpg
5168,151.0,26,52,52,77.jpg,151.wav,77.jpg
5169,1153.0,17,52,52,77.jpg,1153.wav,77.jpg
5170,945.0,17,52,52,77.jpg,945.wav,77.jpg
5171,997.0,17,52,52,77.jpg,997.wav,77.jpg
5172,215.0,17,52,52,72.jpg,215.wav,72.jpg
5173,173.0,11,52,52,50.jpg,173.wav,50.jpg
5174,1231.0,11,52,52,77.jpg,1231.wav,77.jpg
5175,1280.0,11,52,52,77.jpg,1280.wav,77.jpg
5176,410.0,11,52,52,77.jpg,410.wav,77.jpg
5177,470.0,11,52,52,77.jpg,470.wav,77.jpg
5178,37.0,11,52,52,77.jpg,37.wav,77.jpg
5179,673.0,29,52,52,77.jpg,673.wav,77.jpg
5180,614.0,29,52,52,77.jpg,614.wav,77.jpg
5181,1284.0,29,52,52,50.jpg,1284.wav,50.jpg
5182,684.0,29,52,52,77.jpg,684.wav,77.jpg
5183,1273.0,29,52,52,77.jpg,1273.wav,77.jpg
5184,841.0,29,52,52,77.jpg,841.wav,77.jpg
5185,222.0,29,52,52,77.jpg,222.wav,77.jpg
5186,755.0,29,52,52,50.jpg,755.wav,50.jpg
5187,582.0,25,52,52,77.jpg,582.wav,77.jpg
5188,1189.0,25,52,52,77.jpg,1189.wav,77.jpg
